;Step;AgentID;Position;Speed;latSpeed;ID;desSpeed;srLength;srWidth;crLength;Position_x;Position_y
37;22;4;[1.334364034470175, 1.1];6.671820172350875;0.5;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;1.334364034470175;1.1
38;23;1;[13.410254020429111, 0.8448407762930193];3.944192358949738;-0.004467953250916201;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;13.410254020429111;0.8448407762930193
39;23;2;[10.28986971503088, 0.8714729583249117];3.5619664428005056;-0.011855062504934288;2;4.584232970442724;4.561966442800506;0.5780983221400253;10.685899328401517;10.28986971503088;0.8714729583249117
40;23;3;[4.572484535805703, 0.9688915498256538];3.2660603827183596;-0.010318930039529883;3;3.2660603827183596;4.26606038271836;0.5633030191359181;9.798181148155079;4.572484535805703;0.9688915498256538
41;23;4;[2.66872806894035, 1.2000000000000002];6.671820172350875;0.5;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;2.66872806894035;1.2000000000000002
42;24;1;[14.199092492219059, 0.8441259037728728];3.944192358949738;-0.003574362600732961;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;14.199092492219059;0.8441259037728728
43;24;2;[10.989598391210784, 0.8695761483241222];3.435320318998541;-0.009484050003947475;2;4.584232970442724;4.43532031899854;0.571766015949927;10.305960956995623;10.989598391210784;0.8695761483241222
44;24;3;[5.225696612349375, 0.9672405210193291];3.2660603827183596;-0.008255144031623862;3;3.2660603827183596;4.26606038271836;0.5633030191359181;9.798181148155079;5.225696612349375;0.9672405210193291
45;24;4;[4.003092103410525, 1.3000000000000003];6.671820172350875;0.5;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;4.003092103410525;1.3000000000000003
46;25;1;[14.987930964009006, 0.8435540057567555];3.944192358949738;-0.002859490080586391;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;14.987930964009006;0.8435540057567555
47;25;2;[11.666527878204947, 0.8680587003234906];3.333974550943102;-0.0075872400031580245;2;4.584232970442724;4.333974550943102;0.5666987275471551;10.001923652829305;11.666527878204947;0.8680587003234906
48;25;3;[5.878908688893047, 0.9659196979742692];3.2660603827183596;-0.006604115225299134;3;3.2660603827183596;4.26606038271836;0.5633030191359181;9.798181148155079;5.878908688893047;0.9659196979742692
49;25;4;[5.3374561378807, 1.4000000000000004];6.671820172350875;0.5;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;5.3374561378807;1.4000000000000004
50;26;1;[15.776769435798954, 0.8430964873438617];3.944192358949738;-0.002287592064469157;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;15.776769435798954;0.8430964873438617
51;26;2;[12.325794103373198, 0.8668447419229853];3.258687700739395;-0.006069792002526442;2;4.584232970442724;4.2586877007393955;0.5629343850369698;9.776063102218185;12.325794103373198;0.8668447419229853
52;26;3;[6.532120765436718, 0.9648630395382214];3.2660603827183596;-0.005283292180239263;3;3.2660603827183596;4.26606038271836;0.5633030191359181;9.798181148155079;6.532120765436718;0.9648630395382214
53;26;4;[6.671820172350875, 1.5000000000000004];6.671820172350875;0.5;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;6.671820172350875;1.5000000000000004
54;26;5;[0, 1];6.060650410021754;0.0;5;6.060650410021754;6.060650410021754;0.30303252050108775;18.181951230065263;0.0;1.0
55;27;1;[16.565607907588902, 0.8427304726135466];3.944192358949738;-0.0018300736515752813;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;16.565607907588902;0.8427304726135466
56;27;2;[12.972416461603235, 0.8658735752025811];3.207535881560963;-0.004855833602021131;2;4.584232970442724;4.207535881560963;0.5603767940780482;9.622607644682889;12.972416461603235;0.8658735752025811
57;27;3;[7.185332698698577, 0.9640177127893831];3.266058949900225;-0.00422663374419141;3;3.2660603827183596;4.266058949900225;0.5633029474950113;9.798176849700674;7.185332698698577;0.9640177127893831
58;27;4;[8.00618420682105, 1.5684373935438276];6.671820172350875;0.3421869677191354;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;8.00618420682105;1.5684373935438276
59;27;5;[1.212130082004351, 1.0996709874285429];6.060650410021754;0.498354937142714;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;1.212130082004351;1.0996709874285429
60;28;1;[17.35444637937885, 0.8424376608292946];3.944192358949738;-0.001464058921260225;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;17.35444637937885;0.8424376608292946
61;28;2;[13.610825731410538, 0.8650966418262578];3.176556816512071;-0.003884666881616927;2;4.584232970442724;4.176556816512071;0.5588278408256036;9.529670449536212;13.610825731410538;0.8650966418262578
62;28;3;[7.8385354449137035, 0.9633414513903125];3.26596851225104;-0.003381306995353106;3;3.2660603827183596;4.26596851225104;0.5632984256125521;9.79790553675312;7.8385354449137035;0.9633414513903125
63;28;4;[9.340548241291225, 1.637836497789568];6.671820172350875;0.34699552122870203;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;9.340548241291225;1.637836497789568
64;28;5;[2.424260164008702, 1.1992629303165563];6.060650410021754;0.49795971444006715;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;2.424260164008702;1.1992629303165563
65;29;1;[18.143284851168797, 0.8422034114018929];3.944192358949738;-0.0011712471370082245;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;18.143284851168797;0.8422034114018929
66;29;2;[14.244554507278254, 0.864475095125199];3.1607309421650998;-0.003107733505293586;2;4.584232970442724;4.1607309421651;0.558036547108255;9.4821928264953;14.244554507278254;0.864475095125199
67;29;3;[8.491707954797253, 0.962800442271056];3.2657565865844616;-0.002705045596282485;3;3.2660603827183596;4.2657565865844616;0.5632878293292232;9.797269759753384;8.491707954797253;0.962800442271056
68;29;4;[10.6749122757614, 1.707779808420659];6.671820172350875;0.34971655315545425;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;10.6749122757614;1.707779808420659
69;29;5;[3.636390246013053, 1.298788449470582];6.060650410021754;0.49762759577012783;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;3.636390246013053;1.298788449470582
70;30;1;[18.932123322958745, 0.8420160118599717];3.944192358949738;-0.0009369977096065352;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;18.932123322958745;0.8420160118599717
71;30;2;[14.876112579467165, 0.8639778577643521];3.154849779723995;-0.0024861868042348467;2;4.584232970442724;4.154849779723995;0.5577424889861998;9.464549339171985;14.876112579467165;0.8639778577643521
72;30;3;[9.144829880062455, 0.9623676349756508];3.2654626660675565;-0.00216403647702601;3;3.2660603827183596;4.265462666067556;0.5632731333033778;9.79638799820267;9.144829880062455;0.9623676349756508
73;30;4;[12.009276310231575, 1.777948688010262];6.671820172350875;0.35084439794801464;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;12.009276310231575;1.777948688010262
74;30;5;[4.848520328017404, 1.3982596654400299];6.060650410021754;0.49735607984723984;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;4.848520328017404;1.3982596654400299
75;31;1;[19.720961794748693, 0.8418660922264346];3.944192358949738;-0.0007495981676852725;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;19.720961794748693;0.8418660922264346
76;31;2;[15.50699837981678, 0.8635800678756745];3.1540082237721565;-0.0019889494433878996;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;15.50699837981678;0.8635800678756745
77;31;3;[9.79788962237908, 0.9620213891393267];3.265134757098686;-0.0017312291816208303;3;3.2660603827183596;4.265134757098686;0.5632567378549344;9.795404271296059;9.79788962237908;0.9620213891393267
78;31;4;[13.34364034470175, 1.8481275211893893];6.671820172350875;0.35089416589563716;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;13.34364034470175;1.8481275211893893
79;31;5;[6.060650410021755, 1.4976857056557327];6.060650410021754;0.49713020107851374;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;6.060650410021755;1.4976857056557327
80;31;6;[0, 1];5.146720032699254;0.0;6;5.146720032699254;5.146720032699254;0.25733600163496273;15.440160098097763;0.0;1.0
81;32;1;[20.50980026653864, 0.8417461565196049];3.944192358949738;-0.000599678534148218;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;20.50980026653864;0.8417461565196049
82;32;2;[16.137800024571213, 0.8632618359647325];3.1540082237721565;-0.0015911595547103419;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;16.137800024571213;0.8632618359647325
83;32;3;[10.450883279799594, 0.9617443924702673];3.2648018171064463;-0.0013849833452966864;3;3.2660603827183596;4.264801817106447;0.5632400908553223;9.794405451319339;10.450883279799594;0.9617443924702673
84;32;4;[14.678004379171925, 1.918196509381113];6.671820172350875;0.3503449409586185;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;14.678004379171925;1.918196509381113
85;32;5;[7.272780492026106, 1.597072482709391];6.060650410021754;0.4969338852682908;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;7.272780492026106;1.597072482709391
86;32;6;[1.029344006539851, 1.0446308831800573];5.146720032699254;0.22315441590028576;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;1.029344006539851;1.0446308831800573
87;33;1;[21.298638738328588, 0.8416502079541412];3.944192358949738;-0.0004797428273185522;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;21.298638738328588;0.8416502079541412
88;33;2;[16.768601669325644, 0.8630072504359788];3.1540082237721565;-0.0012729276437682957;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;16.768601669325644;0.8630072504359788
89;33;3;[11.10381034922166, 0.9615227951350198];3.2644688771142065;-0.0011079866762373491;3;3.2660603827183596;4.264468877114206;0.5632234438557103;9.79340663134262;11.10381034922166;0.9615227951350198
90;33;4;[16.0123684136421, 1.947209574697837];6.671820172350875;0.1450653265836197;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;16.0123684136421;1.947209574697837
91;33;5;[8.484910574030458, 1.6964234017820732];6.060650410021754;0.4967545953634106;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;8.484910574030458;1.6964234017820732
92;33;6;[2.058688013079702, 1.0892587555699724];5.146720032699254;0.2231393619495761;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;2.058688013079702;1.0892587555699724
93;34;1;[22.087477210118536, 0.8415734491017702];3.944192358949738;-0.000383794261854864;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;22.087477210118536;0.8415734491017702
94;34;2;[17.399403314080075, 0.8628035820129759];3.1540082237721565;-0.0010183421150146144;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;17.399403314080075;0.8628035820129759
95;34;3;[11.756670830645279, 0.9613455172668218];3.2641359371219667;-0.0008863893409898349;3;3.2660603827183596;4.264135937121967;0.5632067968560983;9.7924078113659;11.756670830645279;0.9613455172668218
96;34;4;[17.346732448112277, 1.9703691098454654];6.671820172350875;0.11579767573814181;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;17.346732448112277;1.9703691098454654
97;34;5;[9.697040656034808, 1.795740095531078];6.060650410021754;0.49658346874502474;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;9.697040656034808;1.795740095531078
98;34;6;[3.0880320196195528, 1.1338854649180399];5.146720032699254;0.22313354674033742;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;3.0880320196195528;1.1338854649180399
99;35;1;[22.876315681908483, 0.8415120420198735];3.944192358949738;-0.0003070354094838468;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;22.876315681908483;0.8415120420198735
100;35;2;[18.030204958834506, 0.8626406472745736];3.1540082237721565;-0.0008146736920117137;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;18.030204958834506;0.8626406472745736
101;35;3;[12.409464724070448, 0.9612036949722634];3.263802997129727;-0.0007091114727918457;3;3.2660603827183596;4.263802997129726;0.5631901498564864;9.791408991389181;12.409464724070448;0.9612036949722634
102;35;4;[18.681096482582454, 1.9888560042789676];6.671820172350875;0.09243447216751077;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;18.681096482582454;1.9888560042789676
103;35;5;[10.909170738039158, 1.8950220798269242];6.060650410021754;0.4964099214792306;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;10.909170738039158;1.8950220798269242
104;35;6;[4.117376026159404, 1.1785125394924838];5.146720032699254;0.22313537287222004;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;4.117376026159404;1.1785125394924838
105;36;1;[23.66515415369843, 0.8414629163543561];3.944192358949738;-0.00024562832758712183;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;23.66515415369843;0.8414629163543561
106;36;2;[18.661006603588937, 0.8625102994838517];3.1540082237721565;-0.000651738953609371;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;18.661006603588937;0.8625102994838517
107;36;3;[13.06219202949717, 0.9610902371366168];3.263470057137487;-0.0005672891782334544;3;3.2660603827183596;4.2634700571374875;0.5631735028568744;9.79041017141246;13.06219202949717;0.9610902371366168
108;36;4;[20.01546051705263, 1.9993872118271487];6.671820172350875;0.052656037740906214;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;20.01546051705263;1.9993872118271487
109;36;5;[12.121300820043508, 1.9942652106546361];6.060650410021754;0.49621565413855934;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;12.121300820043508;1.9942652106546361
110;36;6;[5.146720032699255, 1.2231412448709613];5.146720032699254;0.22314352689238803;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;5.146720032699255;1.2231412448709613
111;36;7;[0, 1];3.6906581171414756;0.0;7;3.6906581171414756;3.6906581171414756;0.1845329058570738;11.071974351424426;0.0;1.0
112;37;1;[24.45399262548838, 0.8414236158219421];3.944192358949738;-0.00019650266206971967;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;24.45399262548838;0.8414236158219421
113;37;2;[19.29180824834337, 0.8624060212512742];3.1540082237721565;-0.000521391162887519;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;19.29180824834337;0.8624060212512742
114;37;3;[13.714852746925445, 0.9609994708680994];3.2631371171452472;-0.0004538313425868079;3;3.2660603827183596;4.263137117145247;0.5631568558572624;9.789411351435742;13.714852746925445;0.9609994708680994
115;37;4;[21.349824551522808, 2.00780235273259];6.671820172350875;0.042075704527207325;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;21.349824551522808;2.00780235273259
116;37;5;[13.333430902047859, 2.0276302159510324];6.060650410021754;0.1668250264819806;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;13.333430902047859;2.0276302159510324
117;37;6;[6.176064039239106, 1.2677726305287478];5.146720032699254;0.22315692828893172;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;6.176064039239106;1.2677726305287478
118;37;7;[0.7381316234282952, 0.9684946633945224];3.6906581171414756;-0.15752668302738793;7;3.6906581171414756;4.690658117141476;0.5845329058570738;11.071974351424426;0.7381316234282952;0.9684946633945224
119;38;1;[25.242831097278327, 0.841392175396011];3.944192358949738;-0.00015720212965575353;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;25.242831097278327;0.841392175396011
120;38;2;[19.9226098930978, 0.8623225986652122];3.1540082237721565;-0.00041711293030999297;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;19.9226098930978;0.8623225986652122
121;38;3;[14.36744687635527, 0.9609268578532856];3.2628041771530074;-0.00036306507406946853;3;3.2660603827183596;4.262804177153008;0.5631402088576504;9.788412531459022;14.36744687635527;0.9609268578532856
122;38;4;[22.684188585992985, 2.0145266053504605];6.671820172350875;0.03362126308935176;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;22.684188585992985;2.0145266053504605
123;38;5;[14.545560984052209, 2.0543040669344457];6.060650410021754;0.13336925491706708;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;14.545560984052209;2.0543040669344457
124;38;6;[7.205408045778958, 1.312407568087406];5.146720032699254;0.22317468779329147;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;7.205408045778958;1.312407568087406
125;38;7;[1.4762632468565904, 0.9432903941101404];3.6906581171414756;-0.12602134642191032;7;3.6906581171414756;4.690658117141476;0.5845329058570738;11.071974351424426;1.4762632468565904;0.9432903941101404
126;39;1;[26.031669569068274, 0.841367023055266];3.944192358949738;-0.00012576170372458062;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;26.031669569068274;0.841367023055266
127;39;2;[20.55341153785223, 0.8622558605963626];3.1540082237721565;-0.0003336903442480166;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;20.55341153785223;0.8622558605963626
128;39;3;[15.01997441778665, 0.9608687674414345];3.2624712371607676;-0.00029045205925559703;3;3.2660603827183596;4.262471237160767;0.5631235618580384;9.787413711482303;15.01997441778665;0.9608687674414345
129;39;4;[24.01855262046316, 2.0198997193595707];6.671820172350875;0.026865570045550236;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;24.01855262046316;2.0198997193595707
130;39;5;[15.757691066056559, 2.055907773280599];6.060650410021754;0.008018531730766831;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;15.757691066056559;2.055907773280599
131;39;6;[8.23475205231881, 1.3570467827451727];5.146720032699254;0.22319607328883329;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;8.23475205231881;1.3570467827451727
132;39;7;[2.2143948702848855, 0.9231269786826347];3.6906581171414756;-0.1008170771375283;7;3.6906581171414756;4.690658117141476;0.5845329058570738;11.071974351424426;2.2143948702848855;0.9231269786826347
133;40;1;[26.820508040858222, 0.8413469011826701];3.944192358949738;-0.00010060936297962009;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;26.820508040858222;0.8413469011826701
134;40;2;[21.184213182606662, 0.8622024701412829];3.1540082237721565;-0.00026695227539841326;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;21.184213182606662;0.8622024701412829
135;40;3;[15.67243537121958, 0.9608222951119536];3.2621382971685278;-0.00023236164740447762;3;3.2660603827183596;4.262138297168528;0.5631069148584265;9.786414891505583;15.67243537121958;0.9608222951119536
136;40;4;[25.35291665493334, 2.0241931800987096];6.671820172350875;0.021467303695695605;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;25.35291665493334;2.0241931800987096
137;40;5;[16.96982114806091, 2.057177390743752];6.060650410021754;0.006348087315763529;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;16.96982114806091;2.057177390743752
138;40;6;[9.26409605885866, 1.4016908791332165];5.146720032699254;0.22322048194021948;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;9.26409605885866;1.4016908791332165
139;40;7;[2.9525264937131808, 0.9069962463406301];3.6906581171414756;-0.08065366171002264;7;3.6906581171414756;4.690658117141476;0.5845329058570738;11.071974351424426;2.9525264937131808;0.9069962463406301
140;41;1;[27.60934651264817, 0.8413308036845933];3.944192358949738;-8.048749038369607e-05;1;3.944192358949738;4.9441923589497385;0.597209617947487;11.832577076849214;27.60934651264817;0.8413308036845933
141;41;2;[21.815014827361093, 0.8621597577772192];3.1540082237721565;-0.0002135618203187306;2;4.584232970442724;4.1540082237721565;0.5577004111886079;9.46202467131647;21.815014827361093;0.8621597577772192
142;41;3;[16.324829736654063, 0.9607851172483689];3.261805357176288;-0.0001858893179236265;3;3.2660603827183596;4.2618053571762875;0.5630902678588144;9.785416071528864;16.324829736654063;0.9607851172483689
143;41;4;[26.687280689403515, 2.0276239243155016];6.671820172350875;0.017153721083960516;4;6.671820172350875;7.671820172350875;0.7335910086175438;20.015460517052624;26.687280689403515;2.0276239243155016
144;41;5;[18.18195123006526, 2.058182406623258];6.060650410021754;0.005025079397531496;5;6.060650410021754;7.060650410021754;0.7030325205010878;18.181951230065263;18.18195123006526;2.058182406623258
145;41;6;[10.293440065398512, 1.4463403626167632];5.146720032699254;0.22324741741773296;6;5.146720032699254;6.146720032699254;0.6573360016349628;15.440160098097763;10.293440065398512;1.4463403626167632
146;41;7;[3.690658117141476, 0.8940916604670265];3.6906581171414756;-0.06452292936801807;7;3.6906581171414756;4.690658117141476;0.5845329058570738;11.071974351424426;3.690658117141476;0.8940916604670265
147;41;8;[0, 1];3.857601730315666;0.0;8;3.857601730315666;3.857601730315666;0.1928800865157833;11.572805190946998;0.0;1.0
